mmd_stat,p_value
3.624435005744608418e-05,5.124378109452736307e-01
8.737282395621104314e-04,3.134328358208955390e-01
2.180224875383274252e-04,4.278606965174129306e-01
-1.223574379674241541e-03,6.069651741293532465e-01
-1.939346340490866183e-03,7.562189054726368154e-01
-2.372134089118294042e-03,7.960199004975124781e-01
-1.506139456775912322e-03,7.064676616915422924e-01
-2.716623465248702018e-04,4.975124378109452850e-01
-7.464416637115167674e-04,5.820895522388059851e-01
3.795467765248528025e-04,3.631840796019900619e-01
2.001020157385902110e-03,1.791044776119402882e-01
1.592029459302812811e-03,2.288557213930348389e-01
-1.257636489282232262e-03,6.666666666666666297e-01
-2.169494045654474235e-03,7.860696517412935069e-01
-6.032304298868584880e-04,5.970149253731342753e-01
-1.200133268318026580e-03,5.621890547263681537e-01
-2.344242395504458898e-04,4.676616915422885379e-01
-1.122016838001949068e-03,6.169154228855721067e-01
-1.457635430063941584e-03,6.766169154228856009e-01
-2.349680170711687666e-03,7.810945273631840768e-01
-1.833809117191664839e-03,7.363184079601989840e-01
-2.477157921819017616e-03,8.407960199004974600e-01
-2.731881906721023157e-03,8.606965174129352913e-01
-1.984455726938172404e-03,7.910447761194029370e-01
-2.163478673302243749e-03,7.910447761194029370e-01
3.762931832033578061e-03,1.194029850746268634e-01
-4.323129412300064089e-03,9.800995024875621686e-01
-3.438637371264707809e-04,4.577114427860696777e-01
-3.990848596998164410e-03,9.601990049751243372e-01
-1.510251077301294487e-04,3.980099502487562391e-01
1.451819496622874794e-03,3.084577114427860534e-01
1.045130065856270107e-03,3.084577114427860534e-01
-2.043362690365757572e-03,7.562189054726368154e-01
1.882607641187306058e-03,2.537313432835821003e-01
-1.390647559521784871e-03,6.815920398009950310e-01
1.576950072035288031e-03,2.686567164179104461e-01
4.311518644171119519e-04,3.532338308457711462e-01
-2.685213531033570078e-03,8.557213930348258613e-01
2.315897474401529266e-03,2.039800995024875496e-01
-3.140056756244291591e-03,9.203980099502487855e-01
-3.602515775150694211e-03,9.452736318407960470e-01
-3.867013032958777075e-04,5.273631840796020320e-01
-3.640123340942214014e-04,4.776119402985074536e-01
-1.514830057316007839e-03,7.164179104477611526e-01
-4.725699212808631700e-04,4.776119402985074536e-01
1.337463340438382886e-04,3.880597014925373234e-01
-2.325704783803228537e-03,8.358208955223880299e-01
-4.172904505874708292e-04,4.676616915422885379e-01
1.625215375470334678e-03,2.189054726368159232e-01
-2.472758389235441001e-03,8.258706467661691697e-01
1.632397078506153676e-03,2.537313432835821003e-01
-1.744042711545379376e-03,7.661691542288556755e-01
-1.589719775700881854e-03,5.870646766169154152e-01
1.098353383971240049e-03,2.437810945273631846e-01
-1.575588646856029840e-03,6.865671641791044610e-01
-2.652680558941966638e-03,8.606965174129352913e-01
-1.890063804623087762e-03,6.915422885572138911e-01
-2.769285497373319416e-03,8.308457711442785998e-01
-8.610740603078870237e-04,5.572139303482587236e-01
-2.616614933076188976e-03,8.656716417910447214e-01
-3.554936117176055177e-04,5.373134328358208922e-01
-2.807747593649434492e-03,8.706467661691542625e-01
-6.581214843635052603e-04,5.373134328358208922e-01
-3.295428930865540451e-03,9.452736318407960470e-01
3.838254346313796361e-03,9.452736318407960192e-02
-6.228832686303586996e-04,5.572139303482587236e-01
1.344490879122473004e-03,2.885572139303482775e-01
-1.513039606966026795e-03,6.815920398009950310e-01
-1.852517300632072761e-03,6.716417910447761708e-01
-2.171216678737097894e-03,7.960199004975124781e-01
-2.255654583608768249e-03,7.810945273631840768e-01
-1.731692889362923538e-03,6.865671641791044610e-01
-1.488687055388737690e-04,3.930348258706467535e-01
1.394654363877645409e-04,4.427860696517412764e-01
-5.457963535417942325e-04,5.721393034825870139e-01
-2.535834722286134379e-03,7.860696517412935069e-01
-8.208480218452329780e-05,4.676616915422885379e-01
1.723293014643800802e-03,3.034825870646766233e-01
2.910445131253158735e-03,1.243781094527363212e-01
3.270237657307273338e-03,1.592039800995024845e-01
4.622392854248147387e-03,6.965174129353234045e-02
3.495284814451382616e-03,7.960199004975124226e-02
6.862487924630400471e-05,4.029850746268656692e-01
2.861736824465221929e-03,1.840796019900497460e-01
4.075618832839245087e-03,9.950248756218905977e-02
-5.027264768409089868e-05,5.223880597014924909e-01
-3.986575139789172439e-03,9.701492537313433084e-01
7.160557336015394014e-03,1.492537313432835792e-02
2.225177520913446116e-03,1.641791044776119424e-01
-2.924008765576413538e-03,8.507462686567164312e-01
-8.917621979960266287e-04,5.721393034825870139e-01
-9.665596121735120505e-04,6.318407960199005080e-01
4.872136565144291609e-03,3.980099502487562113e-02
-1.525745869200845206e-03,7.114427860696517225e-01
1.123340734280331432e-03,3.532338308457711462e-01
1.436006914105725230e-03,2.885572139303482775e-01
-3.315009486227316060e-03,9.303482587064676457e-01
-2.509923018497728364e-03,8.756218905472636926e-01
-3.906008113239600732e-03,9.552238805970149071e-01
4.020830424214638654e-03,8.457711442786070011e-02
-1.358116994016222989e-03,6.417910447761193682e-01
6.187588347669414901e-03,2.985074626865671585e-02
2.780984612434478365e-03,1.393034825870646809e-01
-1.253432943382648546e-03,6.417910447761193682e-01
-4.563145376128563413e-04,5.074626865671642006e-01
1.486218247588100283e-03,2.587064676616915304e-01
4.564427645652013865e-03,8.955223880597014408e-02
-2.262011047037715272e-03,7.960199004975124781e-01
-2.914245933789416654e-03,9.203980099502487855e-01
8.466215183859926441e-04,3.184079601990049690e-01
5.273193760206629221e-03,3.980099502487562113e-02
2.072102439585554734e-03,2.089552238805970075e-01
-9.628403873691571135e-04,5.820895522388059851e-01
9.838789024074756639e-04,2.935323383084577076e-01
-2.323333951625761173e-03,8.159203980099501985e-01
-2.902922654166584238e-04,4.975124378109452850e-01
-1.605700046000801962e-03,6.467661691542289093e-01
-1.896442700076717003e-03,7.313432835820895539e-01
3.489701861305816166e-03,1.243781094527363212e-01
7.071515996770472157e-06,4.527363184079601921e-01
-8.689718023369152888e-04,5.472636815920397524e-01
2.128722938206983883e-03,1.990049751243781195e-01
3.731693551260129027e-03,8.457711442786070011e-02
7.043999360117014774e-03,2.985074626865671585e-02
-1.573062001959391054e-03,6.467661691542289093e-01
-8.571789553235564796e-04,5.820895522388059851e-01
2.497729104597112837e-03,1.442786069651741387e-01
1.884876083580566686e-03,2.437810945273631846e-01
4.803290460263509587e-03,8.457711442786070011e-02
-5.309294963207200624e-04,5.522388059701492935e-01
-2.358432279502720164e-03,8.258706467661691697e-01
-4.637064853301176015e-04,4.875621890547263693e-01
-1.419273114886987486e-03,7.014925373134328623e-01
-2.402397408424183922e-03,8.258706467661691697e-01
-4.786212240437404120e-04,5.273631840796020320e-01
-6.808341988124855249e-04,5.621890547263681537e-01
1.611221904085802237e-03,2.388059701492537268e-01
2.051899122447853330e-03,2.487562189054726425e-01
-6.178784520083357990e-04,5.422885572139303223e-01
1.261215523687742035e-03,2.686567164179104461e-01
-1.454213177336516338e-04,4.427860696517412764e-01
-3.771358205508779093e-03,9.502487562189054771e-01
3.339270686508299946e-03,1.094527363184079616e-01
5.463413513440151803e-05,4.228855721393035005e-01
-3.870017466943265205e-03,9.850746268656715987e-01
-6.141823792447098640e-04,5.273631840796020320e-01
-1.801147469044028782e-03,6.666666666666666297e-01
8.034877470719514747e-04,3.482587064676617161e-01
-1.962969993328123053e-03,7.313432835820895539e-01
1.164093679828037686e-02,9.950248756218905283e-03
-1.719809577797715150e-03,7.064676616915422924e-01
1.598683072572271158e-04,4.577114427860696777e-01
-1.524564750820855963e-03,6.865671641791044610e-01
4.868877455253439734e-03,6.965174129353234045e-02
9.626633903132564285e-04,2.587064676616915304e-01
-1.075391841762529666e-03,5.920398009950248452e-01
1.661952149695888892e-03,2.736318407960198762e-01
8.625757322786586911e-04,3.084577114427860534e-01
3.480063519379239523e-03,1.293532338308457652e-01
-2.067223692605812957e-03,7.761194029850746468e-01
-1.096357436105810379e-03,5.970149253731342753e-01
-3.965060708570167236e-03,9.800995024875621686e-01
-1.131416465932844062e-03,6.666666666666666297e-01
3.522603321417516753e-04,4.129353233830845848e-01
-4.039362720082539937e-03,9.701492537313433084e-01
3.576287665139510352e-03,1.094527363184079616e-01
8.234246939688993905e-04,2.885572139303482775e-01
-4.254586216974054480e-04,5.621890547263681537e-01
-1.313291244245062828e-03,6.268656716417910779e-01
6.304816579709937585e-03,2.487562189054726494e-02
1.702578848078895035e-03,1.890547263681592038e-01
-2.388865383048610624e-03,8.258706467661691697e-01
6.402867129885914110e-03,2.487562189054726494e-02
-2.203429487363628425e-03,7.661691542288556755e-01
6.603659532657957243e-03,3.482587064676617022e-02
5.084419355953828656e-03,4.477611940298507204e-02
-2.738539132301598400e-03,8.855721393034825528e-01
-2.821596806918957867e-03,9.104477611940298143e-01
-1.326276579892704532e-03,6.666666666666666297e-01
-3.311171080595531890e-04,4.577114427860696777e-01
1.107632161209437527e-02,4.975124378109452641e-03
7.081731670889768182e-03,2.985074626865671585e-02
-1.773236501674047005e-03,7.363184079601989840e-01
-5.644720279347481551e-04,4.975124378109452850e-01
-1.029390511832817268e-03,5.920398009950248452e-01
1.524490091632024757e-03,2.587064676616915304e-01
-9.828537671663362119e-05,4.875621890547263693e-01
-2.861130318534854666e-03,8.855721393034825528e-01
-2.200679747834666244e-03,7.761194029850746468e-01
-6.976834047760505086e-04,5.621890547263681537e-01
6.638811135957212173e-04,3.830845771144278378e-01
-1.147783568622662287e-03,6.268656716417910779e-01
1.839595217471678978e-03,2.089552238805970075e-01
-3.325291264677510128e-04,5.024875621890547706e-01
2.751078069364032430e-03,1.542288557213930267e-01
3.752445742589483046e-03,1.094527363184079616e-01
-1.457176914026359071e-03,6.368159203980099381e-01
-6.767390131485750970e-04,5.024875621890547706e-01
3.246422820025074429e-03,1.343283582089552231e-01
-2.222752704736929985e-03,8.059701492537313383e-01
-1.256011800366829689e-03,6.368159203980099381e-01
-3.317738720391760765e-03,9.303482587064676457e-01
-4.572819480255896352e-03,1.000000000000000000e+00
-3.116069943291943645e-03,9.104477611940298143e-01
1.306626765264606860e-03,2.935323383084577076e-01
-2.317201203659191577e-03,7.910447761194029370e-01
-2.953686060672477964e-03,8.606965174129352913e-01
-2.735532584151822988e-03,8.706467661691542625e-01
3.668383059985513839e-03,1.044776119402985037e-01
-1.469004984286703674e-03,6.567164179104477695e-01
-1.917406080250927403e-03,8.009950248756219082e-01
-1.808595488441699928e-03,7.064676616915422924e-01
5.600636032236483430e-03,3.482587064676617022e-02
-3.061514411178745121e-03,9.253731343283582156e-01
2.693802185969929042e-03,1.393034825870646809e-01
4.848773368169023712e-04,3.283582089552238847e-01
9.876310942553701011e-04,3.432835820895522305e-01
-4.272032869734321281e-04,5.472636815920397524e-01
-1.234012876831558359e-03,6.766169154228856009e-01
-3.904550806465456603e-03,9.800995024875621686e-01
5.680827172746649723e-03,2.487562189054726494e-02
1.378876810731455294e-06,4.427860696517412764e-01
-1.438038683315046029e-03,6.368159203980099381e-01
-1.641435972618676686e-03,7.164179104477611526e-01
1.420683080090689998e-03,3.134328358208955390e-01
-1.984483944836856750e-03,7.960199004975124781e-01
4.337460600982723236e-04,3.880597014925373234e-01
-3.289921863940392655e-03,9.054726368159203842e-01
-7.377237988788198919e-04,5.472636815920397524e-01
-2.287789949380947263e-03,8.059701492537313383e-01
-8.350125500748983853e-04,5.621890547263681537e-01
3.461373303312864635e-03,7.960199004975124226e-02
6.854256304087424922e-04,3.532338308457711462e-01
-2.531754927188156756e-03,8.557213930348258613e-01
-1.152837654643246168e-03,6.368159203980099381e-01
-4.790110938077685176e-04,5.223880597014924909e-01
-2.647516251067960624e-03,8.059701492537313383e-01
-1.238892322691365067e-03,6.517412935323383394e-01
-3.199713750051680350e-03,9.402985074626866169e-01
3.682377871883968368e-03,1.293532338308457652e-01
-2.265860175188372239e-03,8.059701492537313383e-01
4.122859764787989434e-04,3.532338308457711462e-01
-3.041090669104296040e-03,9.154228855721393554e-01
-2.439199426164995188e-03,8.109452736318407684e-01
3.576510057996085123e-03,1.144278606965174194e-01
3.377040130840835985e-04,3.880597014925373234e-01
3.158833396900373458e-03,1.194029850746268634e-01
-1.013170567443211212e-05,4.278606965174129306e-01
-1.414556262634425465e-03,6.517412935323383394e-01
1.396254164787835705e-03,2.388059701492537268e-01
-3.327954332680294058e-03,8.905472636815920939e-01
3.359539692586732684e-04,4.029850746268656692e-01
-1.426677882653493157e-03,6.417910447761193682e-01
2.157397591423970695e-03,2.338308457711442689e-01
2.805854356410231176e-03,1.542288557213930267e-01
-1.937265807114396665e-03,7.512437810945273853e-01
5.027269744273255014e-05,4.129353233830845848e-01
1.527904786539746596e-03,2.238805970149253810e-01
5.215879213246177315e-03,4.975124378109452988e-02
-1.515369401735355837e-03,7.014925373134328623e-01
9.205519827239827535e-03,9.950248756218905283e-03
-2.028293043503825999e-03,8.109452736318407684e-01
-2.123670487129691864e-03,7.711442786069652167e-01
-3.329529257738883530e-03,9.452736318407960470e-01
-2.977643561223874968e-04,4.278606965174129306e-01
6.297649019368911638e-04,3.532338308457711462e-01
-3.458927453077853542e-03,9.402985074626866169e-01
-3.067535453662895151e-03,9.154228855721393554e-01
-3.842212212410656136e-03,9.751243781094527385e-01
8.486171103299078311e-04,4.029850746268656692e-01
3.698265550120760636e-03,6.965174129353234045e-02
-4.610921362859787820e-04,5.074626865671642006e-01
2.376539760616802610e-03,2.238805970149253810e-01
-1.633343088345284855e-03,7.114427860696517225e-01
-1.822482797052549230e-03,7.711442786069652167e-01
8.465883805757190572e-04,2.985074626865671377e-01
4.102011350526568734e-03,8.457711442786070011e-02
3.647415658231567548e-03,7.462686567164178442e-02
-1.946330545554708635e-04,5.074626865671642006e-01
-2.936462473394962913e-03,8.756218905472636926e-01
3.366211891964621117e-03,1.442786069651741387e-01
-2.618005659957844955e-04,4.975124378109452850e-01
3.886492797210649996e-03,9.452736318407960192e-02
-1.242347940746180157e-03,6.716417910447761708e-01
1.771572154551481759e-03,2.537313432835821003e-01
-1.882931646508989587e-03,7.711442786069652167e-01
-1.290625387760035991e-03,6.915422885572138911e-01
-3.027052547278641370e-03,8.656716417910447214e-01
-5.044804793719048774e-04,4.975124378109452850e-01
-1.365524336223167268e-04,4.278606965174129306e-01
-3.799058289976509073e-03,9.701492537313433084e-01
-4.354119390917787769e-03,9.850746268656715987e-01
-1.141226383104321229e-03,6.368159203980099381e-01
7.945598092002903456e-04,2.935323383084577076e-01
